N,degree,coupling,seeds,trial,cascade_size
20000,4,1.3,4,29,123
20000,4,1.3,4,30,260
20000,4,1.3,4,31,110
20000,4,1.3,4,32,142
20000,4,1.3,4,33,53
20000,4,1.3,4,34,77
20000,4,1.3,4,35,147
20000,4,1.3,4,36,184
20000,4,1.3,4,37,101
20000,4,1.3,4,38,168
20000,4,1.3,4,39,119
20000,4,1.3,4,40,166
20000,4,1.3,4,41,183
20000,4,1.3,4,42,168
20000,4,1.3,4,43,105
20000,4,1.3,4,44,87
20000,4,1.3,4,45,176
20000,4,1.3,4,46,82
20000,4,1.3,4,47,166
20000,4,1.3,4,48,128
20000,4,1.3,4,49,179
20000,4,1.3,4,50,115
20000,4,1.3,4,51,120
20000,4,1.3,4,52,133
20000,4,1.3,4,53,68
20000,4,1.3,4,54,76
20000,4,1.3,4,55,65
20000,4,1.3,4,56,102
20000,4,1.3,4,57,123
20000,4,1.3,4,58,183
20000,4,1.3,4,59,188
20000,4,1.3,4,60,186
20000,4,1.3,4,61,115
20000,4,1.3,4,62,118
20000,4,1.3,4,63,124
20000,4,1.3,4,64,136
20000,4,1.3,4,65,48
20000,4,1.3,4,66,68
20000,4,1.3,4,67,68
20000,4,1.3,4,68,187
20000,4,1.3,4,69,163
20000,4,1.3,4,70,119
20000,4,1.3,4,71,153
20000,4,1.3,4,72,104
20000,4,1.3,4,73,45
20000,4,1.3,4,74,64
20000,4,1.3,4,75,51
20000,4,1.3,4,76,260
20000,4,1.3,4,77,124
20000,4,1.3,4,78,125
20000,4,1.3,4,79,175
20000,4,1.3,4,80,165
20000,4,1.3,4,81,157
20000,4,1.3,4,82,145
20000,4,1.3,4,83,178
20000,4,1.3,4,84,129
20000,4,1.3,4,85,221
20000,4,1.3,4,86,219
20000,4,1.3,4,87,135
20000,4,1.3,4,88,211
20000,4,1.3,4,89,142
20000,4,1.3,4,90,153
20000,4,1.3,4,91,198
20000,4,1.3,4,92,238
20000,4,1.3,4,93,103
20000,4,1.3,4,94,131
20000,4,1.3,4,95,89
20000,4,1.3,4,96,153
20000,4,1.3,4,97,42
20000,4,1.3,4,98,77
20000,4,1.3,4,99,190
20000,4,1.3,4,100,160
20000,4,1.3,4,101,104
20000,4,1.3,4,102,81
20000,4,1.3,4,103,103
20000,4,1.3,4,104,111
20000,4,1.3,4,105,86
20000,4,1.3,4,106,137
20000,4,1.3,4,107,50
20000,4,1.3,4,108,92
20000,4,1.3,4,109,61
20000,4,1.3,4,110,142
20000,4,1.3,4,111,199
20000,4,1.3,4,112,206
20000,4,1.3,4,113,202
20000,4,1.3,4,114,153
20000,4,1.3,4,115,180
20000,4,1.3,4,116,202
20000,4,1.3,4,117,294
20000,4,1.3,4,118,11
20000,4,1.3,4,119,147
5000,8,0.55,4,0,14
5000,8,0.55,4,1,15
5000,8,0.55,4,2,24
5000,8,0.55,4,3,27
5000,8,0.55,4,4,23
5000,8,0.55,4,5,11
5000,8,0.55,4,6,7
5000,8,0.55,4,7,15
5000,8,0.55,4,8,24
5000,8,0.55,4,9,12
5000,8,0.55,4,10,10
5000,8,0.55,4,11,28
5000,8,0.55,4,12,14
5000,8,0.55,4,13,18
5000,8,0.55,4,14,19
5000,8,0.55,4,15,11
5000,8,0.55,4,16,17
5000,8,0.55,4,17,24
5000,8,0.55,4,18,24
5000,8,0.55,4,19,20
5000,8,0.55,4,20,25
5000,8,0.55,4,21,9
5000,8,0.55,4,22,23
5000,8,0.55,4,23,20
5000,8,0.55,4,24,16
5000,8,0.55,4,25,19
5000,8,0.55,4,26,12
5000,8,0.55,4,27,10
5000,8,0.55,4,28,12
5000,8,0.55,4,29,22
5000,8,0.55,4,30,15
5000,8,0.55,4,31,16
5000,8,0.55,4,32,7
5000,8,0.55,4,33,24
5000,8,0.55,4,34,21
5000,8,0.55,4,35,21
5000,8,0.55,4,36,8
5000,8,0.55,4,37,19
5000,8,0.55,4,38,14
5000,8,0.55,4,39,17
5000,8,0.55,4,40,32
5000,8,0.55,4,41,26
5000,8,0.55,4,42,11
5000,8,0.55,4,43,9
5000,8,0.55,4,44,7
5000,8,0.55,4,45,16
5000,8,0.55,4,46,23
5000,8,0.55,4,47,19
5000,8,0.55,4,48,9
5000,8,0.55,4,49,28
5000,8,0.55,4,50,26
5000,8,0.55,4,51,8
5000,8,0.55,4,52,25
5000,8,0.55,4,53,2
5000,8,0.55,4,54,25
5000,8,0.55,4,55,14
5000,8,0.55,4,56,21
5000,8,0.55,4,57,17
5000,8,0.55,4,58,26
5000,8,0.55,4,59,32
5000,8,0.55,4,60,24
5000,8,0.55,4,61,17
5000,8,0.55,4,62,14
5000,8,0.55,4,63,21
5000,8,0.55,4,64,9
5000,8,0.55,4,65,19
5000,8,0.55,4,66,19
5000,8,0.55,4,67,8
5000,8,0.55,4,68,24
5000,8,0.55,4,69,16
5000,8,0.55,4,70,6
5000,8,0.55,4,71,29
5000,8,0.55,4,72,19
5000,8,0.55,4,73,27
5000,8,0.55,4,74,21
5000,8,0.55,4,75,14
5000,8,0.55,4,76,13
5000,8,0.55,4,77,17
5000,8,0.55,4,78,20
5000,8,0.55,4,79,12
5000,8,0.55,4,80,24
5000,8,0.55,4,81,8
5000,8,0.55,4,82,9
5000,8,0.55,4,83,32
5000,8,0.55,4,84,11
5000,8,0.55,4,85,8
5000,8,0.55,4,86,15
5000,8,0.55,4,87,19
5000,8,0.55,4,88,16
5000,8,0.55,4,89,19
5000,8,0.55,4,90,19
5000,8,0.55,4,91,16
5000,8,0.55,4,92,16
5000,8,0.55,4,93,27
5000,8,0.55,4,94,13
5000,8,0.55,4,95,11
5000,8,0.55,4,96,24
5000,8,0.55,4,97,15
5000,8,0.55,4,98,12
5000,8,0.55,4,99,20
5000,8,0.55,4,100,35
5000,8,0.55,4,101,18
5000,8,0.55,4,102,7
5000,8,0.55,4,103,20
5000,8,0.55,4,104,9
5000,8,0.55,4,105,8
5000,8,0.55,4,106,11
5000,8,0.55,4,107,26
5000,8,0.55,4,108,22
5000,8,0.55,4,109,17
5000,8,0.55,4,110,23
5000,8,0.55,4,111,14
5000,8,0.55,4,112,18
5000,8,0.55,4,113,27
5000,8,0.55,4,114,15
5000,8,0.55,4,115,21
5000,8,0.55,4,116,22
5000,8,0.55,4,117,20
5000,8,0.55,4,118,14
5000,8,0.55,4,119,25
20000,8,0.55,4,0,15
20000,8,0.55,4,1,16
20000,8,0.55,4,2,18
20000,8,0.55,4,3,21
20000,8,0.55,4,4,13
20000,8,0.55,4,5,17
20000,8,0.55,4,6,32
20000,8,0.55,4,7,17
20000,8,0.55,4,8,8
20000,8,0.55,4,9,13
20000,8,0.55,4,10,13
20000,8,0.55,4,11,20
20000,8,0.55,4,12,14
20000,8,0.55,4,13,19
20000,8,0.55,4,14,13
20000,8,0.55,4,15,11
20000,8,0.55,4,16,11
20000,8,0.55,4,17,17
20000,8,0.55,4,18,11
20000,8,0.55,4,19,24
20000,8,0.55,4,20,13
20000,8,0.55,4,21,18
20000,8,0.55,4,22,16
20000,8,0.55,4,23,10
20000,8,0.55,4,24,21
20000,8,0.55,4,25,13
20000,8,0.55,4,26,9
20000,8,0.55,4,27,23
20000,8,0.55,4,28,13
20000,8,0.55,4,29,8
20000,8,0.55,4,30,18
20000,8,0.55,4,31,20
20000,8,0.55,4,32,16
20000,8,0.55,4,33,9
20000,8,0.55,4,34,10
20000,8,0.55,4,35,0
20000,8,0.55,4,36,17
20000,8,0.55,4,37,11
20000,8,0.55,4,38,19
20000,8,0.55,4,39,27
20000,8,0.55,4,40,20
20000,8,0.55,4,41,10
20000,8,0.55,4,42,12
20000,8,0.55,4,43,10
20000,8,0.55,4,44,14
20000,8,0.55,4,45,16
20000,8,0.55,4,46,22
20000,8,0.55,4,47,22
20000,8,0.55,4,48,27
20000,8,0.55,4,49,12
20000,8,0.55,4,50,8
20000,8,0.55,4,51,13
20000,8,0.55,4,52,5
20000,8,0.55,4,53,24
20000,8,0.55,4,54,23
20000,8,0.55,4,55,19
20000,8,0.55,4,56,22
20000,8,0.55,4,57,12
20000,8,0.55,4,58,15
20000,8,0.55,4,59,8
20000,8,0.55,4,60,10
20000,8,0.55,4,61,23
20000,8,0.55,4,62,22
20000,8,0.55,4,63,15
20000,8,0.55,4,64,22
20000,8,0.55,4,65,28
20000,8,0.55,4,66,22
20000,8,0.55,4,67,17
20000,8,0.55,4,68,23
20000,8,0.55,4,69,22
20000,8,0.55,4,70,24
20000,8,0.55,4,71,11
20000,8,0.55,4,72,17
20000,8,0.55,4,73,28
20000,8,0.55,4,74,15
20000,8,0.55,4,75,12
20000,8,0.55,4,76,8
20000,8,0.55,4,77,14
20000,8,0.55,4,78,17
20000,8,0.55,4,79,15
20000,8,0.55,4,80,17
20000,8,0.55,4,81,13
20000,8,0.55,4,82,19
20000,8,0.55,4,83,10
20000,8,0.55,4,84,23
20000,8,0.55,4,85,23
20000,8,0.55,4,86,23
20000,8,0.55,4,87,13
20000,8,0.55,4,88,24
20000,8,0.55,4,89,17
20000,8,0.55,4,90,22
20000,8,0.55,4,91,8
20000,8,0.55,4,92,17
20000,8,0.55,4,93,31
20000,8,0.55,4,94,19
20000,8,0.55,4,95,21
20000,8,0.55,4,96,24
20000,8,0.55,4,97,21
20000,8,0.55,4,98,14
20000,8,0.55,4,99,14
20000,8,0.55,4,100,17
20000,8,0.55,4,101,18
20000,8,0.55,4,102,20
20000,8,0.55,4,103,20
20000,8,0.55,4,104,25
20000,8,0.55,4,105,20
20000,8,0.55,4,106,10
20000,8,0.55,4,107,15
20000,8,0.55,4,108,29
20000,8,0.55,4,109,30
20000,8,0.55,4,110,26
20000,8,0.55,4,111,25
20000,8,0.55,4,112,25
20000,8,0.55,4,113,3
20000,8,0.55,4,114,18
20000,8,0.55,4,115,7
20000,8,0.55,4,116,10
20000,8,0.55,4,117,18
20000,8,0.55,4,118,17
20000,8,0.55,4,119,14
5000,8,0.7,4,0,18
5000,8,0.7,4,1,22
5000,8,0.7,4,2,13
5000,8,0.7,4,3,14
5000,8,0.7,4,4,23
5000,8,0.7,4,5,30
5000,8,0.7,4,6,15
5000,8,0.7,4,7,52
5000,8,0.7,4,8,50
5000,8,0.7,4,9,23
5000,8,0.7,4,10,33
5000,8,0.7,4,11,31
5000,8,0.7,4,12,28
5000,8,0.7,4,13,15
5000,8,0.7,4,14,34
5000,8,0.7,4,15,45
5000,8,0.7,4,16,19
5000,8,0.7,4,17,27
5000,8,0.7,4,18,31
5000,8,0.7,4,19,29
5000,8,0.7,4,20,29
5000,8,0.7,4,21,33
5000,8,0.7,4,22,12
5000,8,0.7,4,23,27
5000,8,0.7,4,24,36
5000,8,0.7,4,25,8
5000,8,0.7,4,26,16
5000,8,0.7,4,27,26
5000,8,0.7,4,28,42
5000,8,0.7,4,29,18
5000,8,0.7,4,30,27
5000,8,0.7,4,31,22
5000,8,0.7,4,32,45
5000,8,0.7,4,33,9
5000,8,0.7,4,34,24
5000,8,0.7,4,35,42
5000,8,0.7,4,36,42
5000,8,0.7,4,37,14
5000,8,0.7,4,38,25
5000,8,0.7,4,39,38
5000,8,0.7,4,40,20
5000,8,0.7,4,41,22
5000,8,0.7,4,42,31
5000,8,0.7,4,43,16
5000,8,0.7,4,44,19
5000,8,0.7,4,45,36
5000,8,0.7,4,46,17
5000,8,0.7,4,47,25
5000,8,0.7,4,48,37
5000,8,0.7,4,49,38
5000,8,0.7,4,50,15
5000,8,0.7,4,51,32
5000,8,0.7,4,52,7
5000,8,0.7,4,53,38
5000,8,0.7,4,54,15
5000,8,0.7,4,55,18
5000,8,0.7,4,56,29
5000,8,0.7,4,57,23
5000,8,0.7,4,58,34
5000,8,0.7,4,59,24
5000,8,0.7,4,60,27
5000,8,0.7,4,61,8
5000,8,0.7,4,62,29
5000,8,0.7,4,63,17
5000,8,0.7,4,64,13
5000,8,0.7,4,65,17
5000,8,0.7,4,66,42
5000,8,0.7,4,67,33
5000,8,0.7,4,68,32
5000,8,0.7,4,69,12
5000,8,0.7,4,70,13
5000,8,0.7,4,71,40
5000,8,0.7,4,72,27
5000,8,0.7,4,73,31
5000,8,0.7,4,74,15
5000,8,0.7,4,75,19
5000,8,0.7,4,76,22
5000,8,0.7,4,77,24
5000,8,0.7,4,78,16
5000,8,0.7,4,79,30
5000,8,0.7,4,80,40
5000,8,0.7,4,81,31
5000,8,0.7,4,82,27
5000,8,0.7,4,83,21
5000,8,0.7,4,84,23
5000,8,0.7,4,85,21
5000,8,0.7,4,86,7
5000,8,0.7,4,87,17
5000,8,0.7,4,88,27
5000,8,0.7,4,89,43
5000,8,0.7,4,90,32
5000,8,0.7,4,91,17
5000,8,0.7,4,92,35
5000,8,0.7,4,93,29
5000,8,0.7,4,94,17
5000,8,0.7,4,95,9
5000,8,0.7,4,96,50
5000,8,0.7,4,97,15
5000,8,0.7,4,98,14
5000,8,0.7,4,99,17
5000,8,0.7,4,100,29
5000,8,0.7,4,101,32
5000,8,0.7,4,102,30
5000,8,0.7,4,103,40
5000,8,0.7,4,104,27
5000,8,0.7,4,105,11
5000,8,0.7,4,106,49
5000,8,0.7,4,107,29
5000,8,0.7,4,108,23
5000,8,0.7,4,109,8
5000,8,0.7,4,110,18
5000,8,0.7,4,111,36
5000,8,0.7,4,112,13
5000,8,0.7,4,113,17
5000,8,0.7,4,114,5
5000,8,0.7,4,115,13
5000,8,0.7,4,116,26
5000,8,0.7,4,117,12
5000,8,0.7,4,118,41
5000,8,0.7,4,119,24
20000,8,0.7,4,0,26
20000,8,0.7,4,1,19
20000,8,0.7,4,2,27
20000,8,0.7,4,3,33
20000,8,0.7,4,4,26
20000,8,0.7,4,5,23
20000,8,0.7,4,6,29
20000,8,0.7,4,7,18
20000,8,0.7,4,8,16
20000,8,0.7,4,9,33
20000,8,0.7,4,10,29
20000,8,0.7,4,11,8
20000,8,0.7,4,12,40
20000,8,0.7,4,13,25
20000,8,0.7,4,14,23
20000,8,0.7,4,15,23
20000,8,0.7,4,16,28
20000,8,0.7,4,17,19
20000,8,0.7,4,18,32
20000,8,0.7,4,19,41
20000,8,0.7,4,20,27
20000,8,0.7,4,21,22
20000,8,0.7,4,22,33
20000,8,0.7,4,23,28
20000,8,0.7,4,24,30
20000,8,0.7,4,25,42
20000,8,0.7,4,26,26
20000,8,0.7,4,27,21
20000,8,0.7,4,28,30
20000,8,0.7,4,29,20
20000,8,0.7,4,30,28
20000,8,0.7,4,31,36
20000,8,0.7,4,32,12
20000,8,0.7,4,33,11
20000,8,0.7,4,34,34
20000,8,0.7,4,35,15
20000,8,0.7,4,36,16
20000,8,0.7,4,37,20
20000,8,0.7,4,38,15
20000,8,0.7,4,39,30
20000,8,0.7,4,40,16
20000,8,0.7,4,41,20
20000,8,0.7,4,42,40
20000,8,0.7,4,43,11
20000,8,0.7,4,44,39
20000,8,0.7,4,45,19
20000,8,0.7,4,46,15
20000,8,0.7,4,47,14
20000,8,0.7,4,48,22
20000,8,0.7,4,49,36
20000,8,0.7,4,50,24
20000,8,0.7,4,51,17
20000,8,0.7,4,52,31
20000,8,0.7,4,53,31
20000,8,0.7,4,54,31
20000,8,0.7,4,55,28
20000,8,0.7,4,56,26
20000,8,0.7,4,57,27
20000,8,0.7,4,58,49
20000,8,0.7,4,59,25
20000,8,0.7,4,60,35
20000,8,0.7,4,61,32
20000,8,0.7,4,62,28
20000,8,0.7,4,63,22
20000,8,0.7,4,64,29
20000,8,0.7,4,65,18
20000,8,0.7,4,66,38
20000,8,0.7,4,67,27
20000,8,0.7,4,68,15
20000,8,0.7,4,69,29
20000,8,0.7,4,70,16
20000,8,0.7,4,71,36
20000,8,0.7,4,72,15
20000,8,0.7,4,73,30
20000,8,0.7,4,74,8
20000,8,0.7,4,75,35
20000,8,0.7,4,76,51
20000,8,0.7,4,77,21
20000,8,0.7,4,78,16
20000,8,0.7,4,79,16
20000,8,0.7,4,80,16
20000,8,0.7,4,81,40
20000,8,0.7,4,82,54
20000,8,0.7,4,83,17
20000,8,0.7,4,84,14
20000,8,0.7,4,85,10
20000,8,0.7,4,86,28
20000,8,0.7,4,87,36
20000,8,0.7,4,88,26
20000,8,0.7,4,89,8
20000,8,0.7,4,90,21
20000,8,0.7,4,91,30
20000,8,0.7,4,92,25
20000,8,0.7,4,93,45
20000,8,0.7,4,94,33
20000,8,0.7,4,95,41
20000,8,0.7,4,96,12
20000,8,0.7,4,97,19
20000,8,0.7,4,98,19
20000,8,0.7,4,99,13
20000,8,0.7,4,100,22
20000,8,0.7,4,101,33
20000,8,0.7,4,102,30
20000,8,0.7,4,103,39
20000,8,0.7,4,104,15
20000,8,0.7,4,105,30
20000,8,0.7,4,106,22
20000,8,0.7,4,107,20
20000,8,0.7,4,108,20
20000,8,0.7,4,109,20
20000,8,0.7,4,110,45
20000,8,0.7,4,111,25
20000,8,0.7,4,112,9
20000,8,0.7,4,113,22
20000,8,0.7,4,114,22
20000,8,0.7,4,115,20
20000,8,0.7,4,116,31
20000,8,0.7,4,117,29
20000,8,0.7,4,118,34
20000,8,0.7,4,119,13
5000,8,0.85,4,0,22
5000,8,0.85,4,1,48
5000,8,0.85,4,2,17
5000,8,0.85,4,3,10
5000,8,0.85,4,4,23
5000,8,0.85,4,5,50
5000,8,0.85,4,6,22
5000,8,0.85,4,7,75
5000,8,0.85,4,8,19
5000,8,0.85,4,9,34
5000,8,0.85,4,10,32
5000,8,0.85,4,11,41
5000,8,0.85,4,12,60
5000,8,0.85,4,13,13
5000,8,0.85,4,14,44
5000,8,0.85,4,15,44
5000,8,0.85,4,16,31
5000,8,0.85,4,17,10
5000,8,0.85,4,18,35
5000,8,0.85,4,19,45
5000,8,0.85,4,20,44
5000,8,0.85,4,21,61
5000,8,0.85,4,22,29
5000,8,0.85,4,23,13
5000,8,0.85,4,24,39
5000,8,0.85,4,25,28
5000,8,0.85,4,26,21
5000,8,0.85,4,27,29
5000,8,0.85,4,28,31
5000,8,0.85,4,29,70
5000,8,0.85,4,30,52
5000,8,0.85,4,31,66
5000,8,0.85,4,32,47
5000,8,0.85,4,33,70
5000,8,0.85,4,34,47
5000,8,0.85,4,35,54
5000,8,0.85,4,36,49
5000,8,0.85,4,37,70
5000,8,0.85,4,38,37
5000,8,0.85,4,39,8
5000,8,0.85,4,40,44
5000,8,0.85,4,41,37
5000,8,0.85,4,42,17
5000,8,0.85,4,43,51
5000,8,0.85,4,44,9
5000,8,0.85,4,45,62
5000,8,0.85,4,46,32
5000,8,0.85,4,47,54
5000,8,0.85,4,48,47
5000,8,0.85,4,49,43
5000,8,0.85,4,50,40
5000,8,0.85,4,51,71
5000,8,0.85,4,52,51
5000,8,0.85,4,53,61
5000,8,0.85,4,54,44
5000,8,0.85,4,55,58
5000,8,0.85,4,56,39
5000,8,0.85,4,57,29
5000,8,0.85,4,58,0
5000,8,0.85,4,59,55
5000,8,0.85,4,60,22
5000,8,0.85,4,61,46
5000,8,0.85,4,62,39
5000,8,0.85,4,63,38
5000,8,0.85,4,64,38
5000,8,0.85,4,65,54
5000,8,0.85,4,66,58
5000,8,0.85,4,67,40
5000,8,0.85,4,68,11
5000,8,0.85,4,69,47
5000,8,0.85,4,70,34
5000,8,0.85,4,71,25
5000,8,0.85,4,72,42
5000,8,0.85,4,73,49
5000,8,0.85,4,74,48
5000,8,0.85,4,75,37
5000,8,0.85,4,76,27
5000,8,0.85,4,77,52
5000,8,0.85,4,78,29
5000,8,0.85,4,79,24
5000,8,0.85,4,80,23
5000,8,0.85,4,81,29
5000,8,0.85,4,82,41
5000,8,0.85,4,83,65
5000,8,0.85,4,84,43
5000,8,0.85,4,85,42
5000,8,0.85,4,86,28
5000,8,0.85,4,87,40
5000,8,0.85,4,88,30
5000,8,0.85,4,89,61
5000,8,0.85,4,90,39
5000,8,0.85,4,91,39
5000,8,0.85,4,92,44
5000,8,0.85,4,93,28
5000,8,0.85,4,94,43
5000,8,0.85,4,95,45
5000,8,0.85,4,96,59
5000,8,0.85,4,97,34
5000,8,0.85,4,98,55
5000,8,0.85,4,99,30
5000,8,0.85,4,100,20
5000,8,0.85,4,101,21
5000,8,0.85,4,102,58
5000,8,0.85,4,103,53
5000,8,0.85,4,104,48
5000,8,0.85,4,105,40
5000,8,0.85,4,106,37
5000,8,0.85,4,107,38
5000,8,0.85,4,108,55
5000,8,0.85,4,109,41
5000,8,0.85,4,110,77
5000,8,0.85,4,111,15
5000,8,0.85,4,112,22
5000,8,0.85,4,113,32
5000,8,0.85,4,114,56
5000,8,0.85,4,115,61
5000,8,0.85,4,116,48
5000,8,0.85,4,117,27
5000,8,0.85,4,118,47
5000,8,0.85,4,119,48
20000,8,0.85,4,0,46
20000,8,0.85,4,1,29
20000,8,0.85,4,2,42
20000,8,0.85,4,3,32
20000,8,0.85,4,4,28
20000,8,0.85,4,5,45
20000,8,0.85,4,6,63
20000,8,0.85,4,7,47
20000,8,0.85,4,8,55
20000,8,0.85,4,9,48
20000,8,0.85,4,10,26
20000,8,0.85,4,11,55
20000,8,0.85,4,12,41
20000,8,0.85,4,13,33
20000,8,0.85,4,14,65
20000,8,0.85,4,15,22
20000,8,0.85,4,16,47
20000,8,0.85,4,17,18
20000,8,0.85,4,18,38
20000,8,0.85,4,19,23
20000,8,0.85,4,20,76
20000,8,0.85,4,21,11
20000,8,0.85,4,22,35
20000,8,0.85,4,23,14
20000,8,0.85,4,24,60
20000,8,0.85,4,25,27
20000,8,0.85,4,26,38
20000,8,0.85,4,27,40
20000,8,0.85,4,28,49
20000,8,0.85,4,29,29
20000,8,0.85,4,30,43
20000,8,0.85,4,31,71
20000,8,0.85,4,32,62
20000,8,0.85,4,33,57
20000,8,0.85,4,34,58
20000,8,0.85,4,35,26
20000,8,0.85,4,36,56
20000,8,0.85,4,37,34
20000,8,0.85,4,38,31
20000,8,0.85,4,39,65
20000,8,0.85,4,40,67
20000,8,0.85,4,41,16
20000,8,0.85,4,42,45
20000,8,0.85,4,43,15
20000,8,0.85,4,44,52
20000,8,0.85,4,45,31
20000,8,0.85,4,46,19
20000,8,0.85,4,47,10
20000,8,0.85,4,48,46
20000,8,0.85,4,49,65
20000,8,0.85,4,50,38
20000,8,0.85,4,51,17
20000,8,0.85,4,52,32
20000,8,0.85,4,53,35
20000,8,0.85,4,54,39
20000,8,0.85,4,55,27
20000,8,0.85,4,56,53
20000,8,0.85,4,57,72
20000,8,0.85,4,58,27
20000,8,0.85,4,59,72
20000,8,0.85,4,60,18
20000,8,0.85,4,61,39
20000,8,0.85,4,62,25
20000,8,0.85,4,63,31
20000,8,0.85,4,64,32
20000,8,0.85,4,65,40
20000,8,0.85,4,66,71
20000,8,0.85,4,67,38
20000,8,0.85,4,68,57
20000,8,0.85,4,69,10
20000,8,0.85,4,70,58
20000,8,0.85,4,71,27
20000,8,0.85,4,72,32
20000,8,0.85,4,73,41
20000,8,0.85,4,74,48
20000,8,0.85,4,75,34
20000,8,0.85,4,76,30
20000,8,0.85,4,77,65
20000,8,0.85,4,78,59
20000,8,0.85,4,79,29
20000,8,0.85,4,80,48
20000,8,0.85,4,81,26
20000,8,0.85,4,82,59
20000,8,0.85,4,83,43
20000,8,0.85,4,84,38
20000,8,0.85,4,85,44
20000,8,0.85,4,86,34
20000,8,0.85,4,87,41
20000,8,0.85,4,88,42
20000,8,0.85,4,89,53
20000,8,0.85,4,90,44
20000,8,0.85,4,91,18
20000,8,0.85,4,92,30
20000,8,0.85,4,93,53
20000,8,0.85,4,94,41
20000,8,0.85,4,95,19
20000,8,0.85,4,96,21
20000,8,0.85,4,97,45
20000,8,0.85,4,98,44
20000,8,0.85,4,99,56
20000,8,0.85,4,100,39
20000,8,0.85,4,101,44
20000,8,0.85,4,102,58
20000,8,0.85,4,103,28
20000,8,0.85,4,104,39
20000,8,0.85,4,105,49
20000,8,0.85,4,106,65
20000,8,0.85,4,107,20
20000,8,0.85,4,108,48
20000,8,0.85,4,109,38
20000,8,0.85,4,110,40
20000,8,0.85,4,111,39
20000,8,0.85,4,112,23
20000,8,0.85,4,113,60
20000,8,0.85,4,114,43
20000,8,0.85,4,115,16
20000,8,0.85,4,116,47
20000,8,0.85,4,117,26
20000,8,0.85,4,118,61
20000,8,0.85,4,119,48
5000,8,1.0,4,0,46
5000,8,1.0,4,1,34
5000,8,1.0,4,2,78
5000,8,1.0,4,3,59
5000,8,1.0,4,4,83
5000,8,1.0,4,5,62
5000,8,1.0,4,6,68
5000,8,1.0,4,7,63
5000,8,1.0,4,8,86
5000,8,1.0,4,9,0
5000,8,1.0,4,10,86
5000,8,1.0,4,11,52
5000,8,1.0,4,12,115
5000,8,1.0,4,13,62
5000,8,1.0,4,14,65
5000,8,1.0,4,15,73
5000,8,1.0,4,16,103
5000,8,1.0,4,17,79
5000,8,1.0,4,18,96
5000,8,1.0,4,19,29
5000,8,1.0,4,20,16
5000,8,1.0,4,21,55
5000,8,1.0,4,22,124
5000,8,1.0,4,23,81
5000,8,1.0,4,24,83
5000,8,1.0,4,25,95
5000,8,1.0,4,26,51
5000,8,1.0,4,27,56
5000,8,1.0,4,28,87
5000,8,1.0,4,29,103
5000,8,1.0,4,30,62
5000,8,1.0,4,31,74
5000,8,1.0,4,32,64
5000,8,1.0,4,33,34
5000,8,1.0,4,34,85
5000,8,1.0,4,35,73
5000,8,1.0,4,36,94
5000,8,1.0,4,37,36
5000,8,1.0,4,38,113
5000,8,1.0,4,39,67
5000,8,1.0,4,40,68
5000,8,1.0,4,41,101
5000,8,1.0,4,42,44
5000,8,1.0,4,43,82
5000,8,1.0,4,44,68
5000,8,1.0,4,45,58
5000,8,1.0,4,46,57
5000,8,1.0,4,47,106
5000,8,1.0,4,48,86
5000,8,1.0,4,49,106
5000,8,1.0,4,50,68
5000,8,1.0,4,51,93
5000,8,1.0,4,52,82
5000,8,1.0,4,53,74
5000,8,1.0,4,54,100
5000,8,1.0,4,55,14
5000,8,1.0,4,56,49
5000,8,1.0,4,57,86
5000,8,1.0,4,58,97
5000,8,1.0,4,59,86
5000,8,1.0,4,60,92
5000,8,1.0,4,61,67
5000,8,1.0,4,62,56
5000,8,1.0,4,63,68
5000,8,1.0,4,64,41
5000,8,1.0,4,65,49
5000,8,1.0,4,66,107
5000,8,1.0,4,67,60
5000,8,1.0,4,68,40
5000,8,1.0,4,69,65
5000,8,1.0,4,70,76
5000,8,1.0,4,71,61
5000,8,1.0,4,72,63
5000,8,1.0,4,73,44
5000,8,1.0,4,74,53
5000,8,1.0,4,75,97
5000,8,1.0,4,76,93
5000,8,1.0,4,77,49
5000,8,1.0,4,78,47
5000,8,1.0,4,79,59
5000,8,1.0,4,80,95
5000,8,1.0,4,81,75
5000,8,1.0,4,82,57
5000,8,1.0,4,83,81
5000,8,1.0,4,84,42
5000,8,1.0,4,85,31
5000,8,1.0,4,86,82
5000,8,1.0,4,87,94
5000,8,1.0,4,88,81
5000,8,1.0,4,89,48
5000,8,1.0,4,90,31
5000,8,1.0,4,91,86
5000,8,1.0,4,92,44
5000,8,1.0,4,93,64
5000,8,1.0,4,94,76
5000,8,1.0,4,95,31
5000,8,1.0,4,96,89
5000,8,1.0,4,97,109
5000,8,1.0,4,98,72
5000,8,1.0,4,99,67
5000,8,1.0,4,100,101
5000,8,1.0,4,101,84
5000,8,1.0,4,102,46
5000,8,1.0,4,103,58
5000,8,1.0,4,104,121
5000,8,1.0,4,105,39
5000,8,1.0,4,106,100
5000,8,1.0,4,107,64
5000,8,1.0,4,108,73
5000,8,1.0,4,109,19
5000,8,1.0,4,110,98
5000,8,1.0,4,111,97
5000,8,1.0,4,112,83
5000,8,1.0,4,113,60
5000,8,1.0,4,114,48
5000,8,1.0,4,115,70
5000,8,1.0,4,116,47
5000,8,1.0,4,117,66
5000,8,1.0,4,118,20
5000,8,1.0,4,119,112
